world,room,spawnpoint,sp_id,sp_id_index,name,obj_id,PosX,PosY,PosZ,RotX,RotY,RotZ,SpawnType,SpawnArgument,Serial,Arg1,Arg2,RC,SpawnDelay,Cmd,SpawnRange,Level,Medal
Agrabah,Agrabah,e_54,934,1,PARTY 1,567,3507.45,-0.0,885.1,0,0.13,0,1,54,1038,0,0,0,0,0,0,0,0
Agrabah,Agrabah,e_54,934,2,PARTY 2,568,3309.09,-0.0,859.48,0,0.13,0,1,54,1039,0,0,0,0,0,0,0,0
Agrabah,Agrabah,f00_,1187,0,(N) Donald (RTN),1075,2465.65,-0.0,796.35,0,2.92,0,0,0,1107,0,0,983,0,31,0,0,0
Agrabah,Agrabah,f00_,1188,0,(N) Goofy (RTN),1076,1597.39,-0.0,1270.83,0,2.51,0,0,0,1108,0,0,985,0,31,0,0,0
Agrabah,Agrabah,m_00,3,0,PLAYER,566,35,-0.0,2550,0,0,0,1,3,139,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,3,1,PARTY 1,567,135,-0.0,2650,0,0,0,1,3,140,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,3,2,PARTY 2,568,-65,-0.0,2650,0,0,0,1,3,141,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,33,0,PLAYER,566,3650,-0.0,1000,0,-1.57,0,1,4,142,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,33,1,PARTY 1,567,3750,-0.0,900.0,0,-1.57,0,1,4,143,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,33,2,PARTY 2,568,3750,-0.0,1100,0,-1.57,0,1,4,144,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,5,0,PLAYER,566,864.65,-0.0,-2564.64,0,-2.36,0,1,0,145,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,5,1,PARTY 1,567,864.65,-0.0,-2706.06,0,-2.36,0,1,0,146,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,5,2,PARTY 2,568,1006.07,-0.0,-2564.64,0,-2.36,0,1,0,147,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,1,0,PLAYER,566,2414.64,-500.0,-1314.64,0,-2.36,0,1,1,148,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,1,1,PARTY 1,567,2414.65,-500,-1456.07,0,-2.36,0,1,1,149,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,1,2,PARTY 2,568,2556.06,-500,-1314.64,0,-2.36,0,1,1,150,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,34,0,PLAYER,566,3424.65,-0.0,-14.64,0,-2.36,0,1,2,151,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,34,1,PARTY 1,567,3424.65,-0.0,-156.07,0,-2.36,0,1,2,152,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_00,34,2,PARTY 2,568,3566.07,-0.0,-14.64,0,-2.36,0,1,2,153,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_01,1239,0,PLAYER,566,35.49,-0.0,2549.81,0,0,0,1,3,1112,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_01,1240,0,PLAYER,566,3650.34,-0.0,1001.46,0,-1.57,0,1,4,1113,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_01,1241,0,PLAYER,566,864.69,0.0,-2564.59,0,-2.36,0,1,0,1114,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_01,1242,0,PLAYER,566,2414.55,-510.34,-1314.86,0,-2.36,0,1,1,1115,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_01,1243,0,PLAYER,566,3425.24,-0.0,-13.86,0,-2.36,0,1,2,1116,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_21,1244,0,MENU_FRIEND_1,793,1505.45,-500,-94.76,0,0,0,0,0,1117,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_21,1244,1,MENU_FRIEND_2,794,1456.64,-500.0,-165.76,0,0,0,0,0,1118,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_21,1244,2,MENU_FRIEND_3,1006,1634.12,-500.0,-165.76,0,0,0,0,0,1119,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_22,1659,0,(F) Puzzle crown,2440,-440,-520,2435,0,0,0,0,0,1358,1,0,0,0,0,0,0,0
Agrabah,Agrabah,m_22,1659,1,(F) Puzzle crown,2440,-410,-100,-2450,0,0,0,0,0,1359,2,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,0,(F) ??? (AL),761,-533.3,0,-1146.6,0,-2.36,0,0,0,162,2,3,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,1,(F) ??? (AL),761,-900,0,-408.1,0,-3.14,0,0,0,163,4,3,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,2,(F) ??? (AL),761,-247.5,0,618.2,0,2.36,0,0,0,164,6,3,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,3,(F) ??? (AL),761,2716,0,40.6,0,2.36,0,0,0,165,8,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,4,(F) ??? (AL),761,3827.1,0,365,0,-2.01,0,0,0,166,10,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,5,(F) ??? (AL),761,3604.7,0,1340.9,0,0,0,0,0,167,12,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,6,(F) ??? (AL),761,2500.8,0,1352.2,0,0,0,0,0,168,14,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,7,(F) ??? (AL),761,1322.8,0,906.6,0,2.36,0,0,0,169,16,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,8,(F) ??? (AL),761,-472.65,0,2465.45,0,0.79,0,0,0,170,18,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,9,(F) ??? (AL),761,602.47,0,2401.57,0,-0.79,0,0,0,171,20,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,10,(F) ??? (AL),761,-1205.88,0,165,0,1.57,0,0,0,172,22,1,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,11,(F) ??? (AL),761,-1140.6,0,-967.97,0,2.36,0,0,0,892,24,1,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,12,(F) ??? (AL),761,-695.35,0,-2122.99,0,2.36,0,0,0,893,26,2,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,13,(F) ??? (AL),761,-417.4,0,-2453.1,0,2.36,0,0,0,894,28,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,14,(F) ??? (AL),761,344.67,0,-3098.08,0,-2.36,0,0,0,895,30,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,15,(F) ??? (AL),761,479.1,0,-932.92,0,-0.79,0,0,0,896,32,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,16,(F) ??? (AL),761,744.27,0,-1275.86,0,-0.79,0,0,0,897,34,2,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,17,(F) ??? (AL),761,1087.69,0,-1541.51,0,-0.79,0,0,0,898,36,0,0,0,0,0,0,0
Agrabah,Agrabah,m_50,215,18,(F) ??? (AL),761,1348.51,0,-2160.1,0,-2.36,0,0,0,899,38,0,0,0,0,0,0,0
Agrabah,Agrabah,m_51,650,0,(F) ??? (AL),761,2716,0,40.6,0,2.36,0,0,0,924,8,0,0,0,0,0,0,0
Agrabah,Agrabah,m_51,650,1,(F) ??? (AL),761,3827.1,0,365,0,-2.01,0,0,0,925,10,0,0,0,0,0,0,0
Agrabah,Agrabah,m_51,650,2,(F) ??? (AL),761,3604.7,0,1340.9,0,0,0,0,0,926,12,0,0,0,0,0,0,0
Agrabah,Agrabah,m_51,650,3,(F) ??? (AL),761,2500.8,0,1352.2,0,0,0,0,0,927,14,0,0,0,0,0,0,0
Agrabah,Agrabah,m_51,650,4,(F) ??? (AL),761,1322.8,0,906.6,0,2.36,0,0,0,928,16,0,0,0,0,0,0,0
Agrabah,Agrabah,m_70,50,0,(F) Treasure chest S (AL),818,-856.5,-492.09,1185,0,0.79,0,0,0,1155,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_70,50,1,(F) Treasure chest S (AL),818,-1870,-660,1087,0,-0.79,0,0,0,173,1,0,0,0,0,0,0,0
Agrabah,Agrabah,m_70,50,2,(F) Treasure chest S (AL),818,2925,-500.0,-437.5,0,-0.79,0,0,0,20,2,0,0,0,0,0,0,0
Agrabah,Agrabah,m_70,50,3,(F) Treasure chest S (AL),818,-3945,-500,1360,0,1.57,0,0,0,154,3,0,0,0,0,0,0,0
Agrabah,Agrabah,m_70,50,4,(F) Treasure chest S (AL),818,-2205,-660.0,-745,0,1.57,0,0,0,19,4,0,0,0,0,0,0,0
Agrabah,Agrabah,m_70,50,5,(F) Treasure chest S (AL),818,2014,-500,-1540,0,-2.36,0,0,0,777,5,0,0,0,0,0,0,0
Agrabah,Agrabah,m_70,50,6,(F) Treasure chest S (AL),818,-1310,-300,3035,0,-2.36,0,0,0,18,6,0,0,0,0,0,0,0
Agrabah,Agrabah,m_94,1276,0,(F) Skateboard (AL),2242,-238.25,0.0,2364.68,0,-0.52,0,1,3,1120,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_94,1276,1,(F) Skateboard (AL),2242,980.02,0.0,-2133.88,0,-2.62,0,1,0,1121,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_94,1276,2,(F) Skateboard (AL),2242,2148.4,-500,-1254.75,0,0,0,1,1,1122,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_94,1276,3,(F) Skateboard (AL),2242,3099.44,0.0,-73.75,0,-2.09,0,1,2,1123,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_94,1276,4,(F) Skateboard (AL),2242,3420.75,-0.0,1142.94,0,-1.22,0,1,4,1154,0,0,0,0,0,0,0,0
Agrabah,Agrabah,m_95,1435,0,(F) Skateboard (AL),2242,2904.48,-0.0,1234.4,0,0,0,1,0,1153,0,0,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,0,(F) Skateboard Checkmark (TT),2070,295.28,-500,-511.33,0,0,0,0,0,1144,2,1,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,1,(F) Skateboard Checkmark (TT),2070,-447.26,-1000,-1234.78,0,0,0,0,0,1145,2,2,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,2,(F) Skateboard Checkmark (TT),2070,-691.42,-950,-1478.94,0,0,0,0,0,1146,2,3,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,3,(F) Skateboard Checkmark (TT),2070,-1108.41,-900,-1893.4,0,0,0,0,0,1147,2,4,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,4,(F) Skateboard Checkmark (TT),2070,-1825.72,-481.77,-1495.91,0,0,0,0,0,1148,2,5,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,5,(F) Skateboard Checkmark (TT),2070,-1857.7,-660,-792.31,0,0,0,0,0,1149,2,6,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,6,(F) Skateboard Checkmark (TT),2070,-1307.88,-660,-419.94,0,0,0,0,0,1150,2,7,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,7,(F) Skateboard Checkmark (TT),2070,-1320.23,-660,153.54,0,0,0,0,0,1151,2,8,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,8,(F) Skateboard Checkmark (TT),2070,-2085.2,-900,619.41,0,0,0,0,0,1152,2,9,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,9,(F) Skateboard Checkmark (TT),2070,-2360.65,-660.0,1498.35,0,0,0,0,0,1166,2,10,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,10,(F) Skateboard Checkmark (TT),2070,-1568.5,-1100,1921.25,0,0,0,0,0,1167,2,11,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,11,(F) Skateboard Checkmark (TT),2070,-902.19,-1000,1858.65,0,0,0,0,0,1168,2,12,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,12,(F) Skateboard Checkmark (TT),2070,-416.34,-850,1466.51,0,0,0,0,0,1169,2,13,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,13,(F) Skateboard Checkmark (TT),2070,-217.85,-700,718.87,0,0,0,0,0,1170,2,14,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,14,(F) Skateboard Checkmark (TT),2070,-247.44,-500.0,10.2,0,0,0,0,0,1171,2,15,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,15,(F) Skateboard Checkmark (TT),2070,-780.92,-800,-553.56,0,0,0,0,0,1172,2,16,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,16,(F) Skateboard Checkmark (TT),2070,-1271.21,-750,-1075.07,0,0,0,0,0,1173,2,17,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,17,(F) Skateboard Checkmark (TT),2070,-1369.37,-481.77,-1589.99,0,0,0,0,0,1174,2,18,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,18,(F) Skateboard Checkmark (TT),2070,-1082.56,-500.0,-1871.84,0,0,0,0,0,1175,2,19,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,19,(F) Skateboard Checkmark (TT),2070,102.27,-0.0,-2156.04,0,0,0,0,0,1176,2,20,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,20,(F) Skateboard Checkmark (TT),2070,578.91,-0.0,-2053.93,0,0,0,0,0,1177,2,21,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,21,(F) Skateboard Checkmark (TT),2070,563.33,-0.0,-1623.76,0,0,0,0,0,1178,2,22,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,22,(F) Skateboard Checkmark (TT),2070,-414.96,-0.0,-1200.0,0,0,0,0,0,1179,2,23,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,23,(F) Skateboard Checkmark (TT),2070,-896.94,-0.0,-350.9,0,0,0,0,0,1180,2,24,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,24,(F) Skateboard Checkmark (TT),2070,-518.12,-0.0,393.21,0,0,0,0,0,1181,2,25,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,25,(F) Skateboard Checkmark (TT),2070,-10.77,-0.0,1137.33,0,0,0,0,0,1182,2,26,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,26,(F) Skateboard Checkmark (TT),2070,582.8,-0.0,1612.3,0,0,0,0,0,1183,2,27,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,27,(F) Skateboard Checkmark (TT),2070,1555.32,-0.0,1596.61,0,0,0,0,0,1184,2,28,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,28,(F) Skateboard Checkmark (TT),2070,1910.41,-0.0,643.51,0,0,0,0,0,1185,2,29,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,29,(F) Skateboard Checkmark (TT),2070,2415.61,-280.0,122.79,0,0,0,0,0,1186,2,30,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,30,(F) Skateboard Checkmark (TT),2070,2797.92,-500,-305.89,0,0,0,0,0,1187,2,31,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,31,(F) Skateboard Checkmark (TT),2070,2526.78,-500,-592.6,0,0,0,0,0,1188,2,32,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,32,(F) Skateboard Checkmark (TT),2070,2101.92,-518.19,-159.24,0,0,0,0,0,1189,2,33,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,33,(F) Skateboard Checkmark (TT),2070,1647.09,-518.19,296.54,0,0,0,0,0,1190,2,34,0,0,0,0,0,0
Agrabah,Agrabah,s_90,1403,34,(F) Skateboard Checkmark (TT),2070,1205.12,-800,91.14,0,0,0,0,0,1191,2,35,0,0,0,0,0,0
Agrabah,Agrabah,s_99,1339,0,PLAYER,566,928.83,-500.0,-271.1,0,-1.12,0,0,0,1124,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_00,36,0,(M) Luna Bandit,12,-2031.73,-0.31,372.37,0,1.57,0,2,0,248,0,0,0,25,0,0,0,0
Agrabah,Bazaar,b_00,36,1,(M) Luna Bandit,12,-1181.73,-0.31,22.37,0,1.57,0,2,0,249,1,0,0,25,0,0,0,0
Agrabah,Bazaar,b_00,36,2,(M) Silver Rock,71,-1581.73,-100.31,-27.63,0,1.37,0,2,0,247,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_00,39,0,(M) Silver Rock,71,-610.49,-150,-1683.49,0,0,0,2,0,256,0,0,0,10,0,0,0,0
Agrabah,Bazaar,b_00,39,1,(M) Silver Rock,71,-1110.49,-150,-1683.49,0,0,0,2,0,257,0,0,0,10,0,0,0,0
Agrabah,Bazaar,b_00,39,2,(M) Silver Rock,71,-860.49,-150,-1833.49,0,0,0,2,0,254,0,0,0,10,0,0,0,0
Agrabah,Bazaar,b_00,39,3,(M) Luna Bandit,12,-860.49,-250,-1833.49,0,0,0,2,0,253,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_00,40,0,(M) Luna Bandit,12,1388.08,-0.31,207.76,0,0,0,2,0,259,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_00,40,1,(M) Luna Bandit,12,1488.08,-0.31,-92.24,0,0,0,2,0,260,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_00,40,2,(M) Luna Bandit,12,1338.08,-0.31,-542.24,0,1.57,0,2,0,258,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_00,42,0,(M) Fat Bandit,1,-452.03,-0.31,-864.34,0,0,0,2,0,262,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_00,45,0,(M) Luna Bandit,12,216.8,0.0,-1382.11,0,0,0,2,0,265,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_00,45,1,(M) Luna Bandit,12,216.8,0.0,-2182.11,0,0,0,2,0,266,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,48,0,(M) Icy Cube,77,-1629.89,-100.31,422.44,0,0,0,2,0,267,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,48,1,(M) Fortuneteller,11,-1979.89,-300.31,472.44,0,0,0,2,0,269,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,48,2,(M) Fortuneteller,11,-1279.89,-300.31,472.44,0,0,0,2,0,270,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,49,0,(M) Fortuneteller,11,-324.75,-550,1393.35,0,0,0,2,0,273,0,0,0,40,0,0,0,0
Agrabah,Bazaar,b_01,49,1,(M) Fortuneteller,11,-424.75,-550,943.35,0,0,0,2,0,275,0,0,0,40,0,0,0,0
Agrabah,Bazaar,b_01,49,2,(M) Soldier,301,-174.75,-550,1143.35,0,0,0,2,0,303,0,0,0,40,0,0,0,0
Agrabah,Bazaar,b_01,50,0,(M) Icy Cube,77,352.83,-250,-1996.26,0,0,0,2,0,297,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,50,1,(M) Icy Cube,77,152.83,-250.0,-1496.26,0,0,0,2,0,298,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,50,2,(M) Icy Cube,77,352.83,-250.0,-1496.26,0,0,0,2,0,299,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,50,3,(M) Icy Cube,77,52.83,-250,-1646.26,0,0,0,2,0,301,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,50,4,(M) Icy Cube,77,52.83,-250,-1896.26,0,0,0,2,0,302,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,50,5,(M) Icy Cube,77,152.83,-250,-1996.26,0,0,0,2,0,300,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,51,0,(M) Soldier,301,-866.54,-0.0,-1765.72,0,0,0,2,0,28,0,0,0,40,0,0,0,0
Agrabah,Bazaar,b_01,51,1,(M) Icy Cube,77,-716.54,-0.0,-1615.72,0,0,0,2,0,29,0,0,0,40,0,0,0,0
Agrabah,Bazaar,b_01,51,2,(M) Icy Cube,77,-1016.53,-0.0,-1615.72,0,0,0,2,0,30,0,0,0,40,0,0,0,0
Agrabah,Bazaar,b_01,51,3,(M) Fortuneteller,11,-916.54,-150.0,-1465.72,0,0,0,2,0,31,0,0,0,40,0,0,0,0
Agrabah,Bazaar,b_01,52,0,(M) Fortuneteller,11,988.49,-100.31,-144.56,0,0,0,2,0,277,0,0,0,30,0,0,0,0
Agrabah,Bazaar,b_01,52,1,(M) Icy Cube,77,1288.49,-300.31,-344.56,0,0,0,2,0,278,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,52,2,(M) Icy Cube,77,1088.49,-300.31,155.44,0,0,0,2,0,279,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,52,3,(M) Icy Cube,77,1288.49,-300.31,155.44,0,0,0,2,0,280,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_01,52,4,(M) Icy Cube,77,1088.49,-300.31,-344.56,0,0,0,2,0,281,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_70,441,0,(M) Bulky Vendor,75,-241.42,-500.0,1357.45,0,0,0,1,2,337,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_70,441,1,(M) Bulky Vendor,75,-422.86,-500.0,1347.9,0,0,0,1,2,338,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_70,441,2,(M) Bulky Vendor,75,-1626.28,-1.17,638.06,0,0,0,1,1,339,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_70,441,3,(M) Bulky Vendor,75,-1807.72,-0.0,628.51,0,0,0,1,1,340,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_70,441,4,(M) Bulky Vendor,75,1461.17,0.0,10.61,0,0,0,1,3,341,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_70,441,5,(M) Bulky Vendor,75,1460.98,0.0,-195.81,0,0,0,1,3,342,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_70,441,6,(M) Bulky Vendor,75,-902.91,-1.17,-1821.39,0,0,0,1,0,343,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_70,441,7,(M) Bulky Vendor,75,-1084.35,-0.0,-1830.94,0,0,0,1,0,344,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_70,473,0,(M) Bulky Vendor,75,-305.97,-0.0,-1078.34,0,0,0,2,0,347,1,0,0,0,0,0,0,0
Agrabah,Bazaar,b_70,473,1,(M) Bulky Vendor,75,-1209.54,-1.17,43.32,0,0,0,2,0,346,0,0,0,0,0,0,0,0
Agrabah,Bazaar,b_70,473,2,(M) Neoshadow,120,-217.36,-0.0,-141.61,0,0,0,2,1,332,1,0,0,0,0,50,0,0
Agrabah,Bazaar,b_70,473,3,(M) Emerald Blues,72,-717.36,-150.0,-641.61,0,0,0,2,1,345,0,0,0,0,0,150,0,0
Agrabah,Bazaar,b_70,473,4,(M) Emerald Blues,72,-617.36,-150.0,-341.61,0,0,0,2,1,330,0,0,0,0,0,100,0,0
Agrabah,Bazaar,m_00,1,0,PLAYER,566,1853.64,-0.0,60.7,0,-0.52,0,1,3,44,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_00,1,1,PARTY 1,567,1990.24,-0.0,97.3,0,-0.52,0,1,3,45,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_00,1,2,PARTY 2,568,1817.04,-0.0,197.3,0,-0.52,0,1,3,46,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_00,2,0,PLAYER,566,-310,-499.19,1650,0,0,0,1,2,47,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_00,2,1,PARTY 1,567,-210,-499.19,1750,0,0,0,1,2,48,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_00,2,2,PARTY 2,568,-410,-499.19,1750,0,0,0,1,2,49,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_00,3,0,PLAYER,566,-1699.38,-0.0,948.52,0,0,0,1,1,50,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_00,3,1,PARTY 1,567,-1599.38,-0.0,1048.52,0,0,0,1,1,51,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_00,3,2,PARTY 2,568,-1799.38,-0.0,1048.52,0,0,0,1,1,52,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_00,4,0,PLAYER,566,-1000,0.0,-2200,0,-3.14,0,1,0,53,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_00,4,1,PARTY 1,567,-1100,0.0,-2300,0,-3.14,0,1,0,54,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_00,4,2,PARTY 2,568,-900.0,0.0,-2300,0,-3.14,0,1,0,55,0,0,0,0,0,0,0,0
Agrabah,Bazaar,m_22,484,0,(F) Puzzle crown,2440,470,-580,1095,0,0,0,0,0,348,3,0,0,0,0,0,0,0
Agrabah,Bazaar,m_22,484,1,(F) Puzzle crown,2440,-1000,-760,-2280,0,0,0,0,0,349,4,0,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,0,(F) ??? (AL),761,-229.17,0,-1276.54,0,0,0,0,0,56,1,2,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,1,(F) ??? (AL),761,-229.24,0,-905.0,0,-3.14,0,0,0,57,2,2,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,2,(F) ??? (AL),761,-1964.17,0,-400.0,0,1.57,0,0,0,58,3,2,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,3,(F) ??? (AL),761,199.05,0,-1329.79,0,0,0,0,0,59,4,0,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,4,(F) ??? (AL),761,1211.01,0,-429.8,0,-3.14,0,0,0,60,5,0,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,5,(F) ??? (AL),761,80.22,0,50.0,0,-1.57,0,0,0,61,6,0,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,6,(F) ??? (AL),761,-1314.17,0,-1120,0,1.57,0,0,0,62,7,2,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,7,(F) ??? (AL),761,339.8,0,50.0,0,1.57,0,0,0,63,8,0,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,8,(F) ??? (AL),761,-1249.99,0,-769.8,0,-3.14,0,0,0,64,9,0,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,9,(F) ??? (AL),761,-1020.2,0,848.62,0,1.57,0,0,0,65,10,0,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,10,(F) ??? (AL),761,-1279.78,0,477.88,0,-1.57,0,0,0,66,11,0,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,11,(F) ??? (AL),761,579.61,0,-1015,0,-3.14,0,0,0,67,12,2,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,12,(F) ??? (AL),761,-154.99,0,-2040.16,0,-1.57,0,0,0,68,13,2,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,13,(F) ??? (AL),761,-1215.81,0,49.6,0,-1.57,0,0,0,69,14,2,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,14,(F) ??? (AL),761,418.83,-500,1490,0,-1.57,0,0,0,70,15,0,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,15,(F) ??? (AL),761,-1249.99,0,873.02,0,-1.57,0,0,0,71,16,0,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,16,(F) ??? (AL),761,-1300.05,0,-1470.2,0,0,0,0,0,72,17,0,0,0,0,0,0,0
Agrabah,Bazaar,m_50,71,17,(F) ??? (AL),761,1424.61,0,199.87,0,0,0,0,0,73,18,0,0,0,0,0,0,0
